<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;60;20180102;050000;57.5883000;57.8392000;57.5710000;57.6631000;54
USDRUB;60;20180102;060000;57.6770000;57.7201000;57.6581000;57.7169000;24
USDRUB;60;20180102;070000;57.6959000;57.7177000;57.6110000;57.6110000;25
USDRUB;60;20180102;080000;57.6210000;57.6909000;57.6210000;57.6496000;24
USDRUB;60;20180102;090000;57.6909000;57.6909000;57.4960000;57.5006000;209
USDRUB;60;20180102;100000;57.5344000;57.6570000;57.4670000;57.4787000;672
USDRUB;60;20180102;110000;57.4859000;57.5618000;57.1800000;57.4080000;2815
USDRUB;60;20180102;120000;57.4179000;57.5618000;57.1900000;57.2799000;4098
USDRUB;60;20180102;130000;57.2743000;57.3755000;57.2200000;57.3272000;3821
USDRUB;60;20180102;140000;57.3387000;57.3830000;57.2850000;57.3200000;3040
USDRUB;60;20180102;150000;57.3634000;57.4180000;57.3080000;57.3234000;3320
USDRUB;60;20180102;160000;57.3511000;57.3663000;57.2200000;57.2697000;2491
USDRUB;60;20180102;170000;57.2665000;57.2944000;57.1750000;57.2468000;3916
USDRUB;60;20180102;180000;57.2554000;57.3640000;57.1768000;57.3060000;4438
USDRUB;60;20180102;190000;57.2997000;57.6421000;57.2154000;57.5565000;6989
USDRUB;60;20180102;200000;57.5563000;57.6200000;57.3620000;57.6028000;4686
USDRUB;60;20180102;210000;57.6028000;57.6343000;57.4503000;57.4739000;15383
USDRUB;60;20180102;220000;57.5049000;57.5874000;57.2650000;57.5052000;16731
USDRUB;60;20180102;230000;57.5341000;57.5559000;57.2400000;57.4576000;16087
USDRUB;60;20180103;000000;57.4765000;57.5055000;57.2250000;57.4143000;1218
USDRUB;60;20180103;010000;57.4148000;57.5335000;57.3551000;57.3551000;311
USDRUB;60;20180103;020000;57.4657000;57.5969000;57.3218000;57.4693000;156
USDRUB;60;20180103;030000;57.4382000;57.5908000;57.3185000;57.5093000;177
USDRUB;60;20180103;040000;57.5749000;57.5995000;57.5041000;57.5669000;259
USDRUB;60;20180103;050000;57.5715000;57.6280000;57.5100000;57.5241000;265
USDRUB;60;20180103;060000;57.5880000;57.6020000;57.3580000;57.5147000;283
USDRUB;60;20180103;070000;57.5322000;57.6343000;57.4670000;57.5238000;208
USDRUB;60;20180103;080000;57.5479000;57.6162000;57.4770000;57.5411000;167
USDRUB;60;20180103;090000;57.5586000;57.6340000;57.4240000;57.4295000;153
USDRUB;60;20180103;100000;57.5756000;57.5775000;57.4240000;57.4623000;199
USDRUB;60;20180103;110000;57.5156000;57.6101000;57.3600000;57.5417000;8185
USDRUB;60;20180103;120000;57.5440000;57.5564000;57.2520000;57.3050000;10127
USDRUB;60;20180103;130000;57.3209000;57.4004000;57.2769000;57.3972000;7982
USDRUB;60;20180103;140000;57.4121000;57.4217000;57.2839000;57.3721000;6859
USDRUB;60;20180103;150000;57.3732000;57.4567000;57.3138000;57.4273000;7129
USDRUB;60;20180103;160000;57.4265000;57.4586000;57.3291000;57.4551000;8027
USDRUB;60;20180103;170000;57.4553000;57.5042000;57.2800000;57.3333000;8439
USDRUB;60;20180103;180000;57.3519000;57.4077000;57.2506000;57.3095000;8715
USDRUB;60;20180103;190000;57.2885000;57.3852000;57.2270000;57.2793000;10545
USDRUB;60;20180103;200000;57.2858000;57.3130000;57.1850000;57.2478000;8734
USDRUB;60;20180103;210000;57.2330000;57.2594000;57.0894000;57.1638000;5096
USDRUB;60;20180103;220000;57.1638000;57.2299000;57.0619000;57.2088000;5193
USDRUB;60;20180103;230000;57.2287000;57.3132000;57.1710000;57.2725000;5866
USDRUB;60;20180104;000000;57.2619000;57.2900000;57.1498000;57.1928000;3535
USDRUB;60;20180104;010000;57.2163000;57.2256000;57.0720000;57.1285000;1206
USDRUB;60;20180104;020000;57.1365000;57.1675000;57.1000000;57.1648000;38
USDRUB;60;20180104;030000;57.1608000;57.2280000;57.1450000;57.1700000;45
USDRUB;60;20180104;040000;57.1917000;57.2179000;57.1500000;57.1858000;37
USDRUB;60;20180104;050000;57.1983000;57.2225000;57.1700000;57.2000000;30
USDRUB;60;20180104;060000;57.2070000;57.2216000;57.1300000;57.1658000;624
USDRUB;60;20180104;070000;57.1904000;57.1919000;57.1200000;57.1427000;687
USDRUB;60;20180104;080000;57.1725000;57.1821000;57.1200000;57.1675000;230
USDRUB;60;20180104;090000;57.1743000;57.1786000;57.1200000;57.1507000;374
USDRUB;60;20180104;100000;57.1750000;57.1866000;57.1170000;57.1583000;791
USDRUB;60;20180104;110000;57.1583000;57.2837000;57.1160000;57.2610000;8233
USDRUB;60;20180104;120000;57.2602000;57.2713000;57.1030000;57.1638000;9753
USDRUB;60;20180104;130000;57.1667000;57.1921000;57.0310000;57.0760000;8094
USDRUB;60;20180104;140000;57.0975000;57.2249000;57.0410000;57.2037000;7461
USDRUB;60;20180104;150000;57.2031000;57.2319000;57.0720000;57.1662000;7674
USDRUB;60;20180104;160000;57.1623000;57.1829000;57.0070000;57.1140000;8463
USDRUB;60;20180104;170000;57.1165000;57.1899000;57.0170000;57.1273000;11603
USDRUB;60;20180104;180000;57.1299000;57.1362000;56.9910000;57.1010000;11656
USDRUB;60;20180104;190000;57.1035000;57.1337000;56.9076000;56.9678000;9876
USDRUB;60;20180104;200000;56.9815000;56.9815000;56.8210000;56.9449000;10342
USDRUB;60;20180104;210000;56.9490000;56.9536000;56.7423000;56.8260000;6430
USDRUB;60;20180104;220000;56.8260000;56.8959000;56.7347000;56.8874000;4689
USDRUB;60;20180104;230000;56.8957000;56.9188000;56.8350000;56.9051000;3875
USDRUB;60;20180105;000000;56.9091000;56.9558000;56.8120000;56.9313000;4404
USDRUB;60;20180105;010000;56.9313000;57.0099000;56.8860000;56.9237000;1126
USDRUB;60;20180105;020000;56.9478000;56.9758000;56.9000000;56.9000000;56
USDRUB;60;20180105;030000;56.9511000;57.0200000;56.9050000;56.9823000;595
USDRUB;60;20180105;040000;57.0013000;57.0127000;56.9823000;56.9836000;595
USDRUB;60;20180105;050000;57.0042000;57.0153000;56.9120000;56.9650000;547
USDRUB;60;20180105;060000;56.9616000;56.9798000;56.9050000;56.9440000;28
USDRUB;60;20180105;070000;56.9529000;56.9581000;56.8900000;56.9300000;514
USDRUB;60;20180105;080000;56.9457000;56.9470000;56.9253000;56.9265000;619
USDRUB;60;20180105;090000;56.9355000;56.9587000;56.8870000;56.9250000;643
USDRUB;60;20180105;100000;56.9417000;56.9651000;56.9000000;56.9430000;710
USDRUB;60;20180105;110000;56.9578000;57.0461000;56.8850000;57.0400000;7252
USDRUB;60;20180105;120000;57.0400000;57.0752000;56.9230000;57.0410000;8047
USDRUB;60;20180105;130000;57.0345000;57.0663000;56.9080000;57.0613000;8669
USDRUB;60;20180105;140000;57.0613000;57.0927000;56.9700000;57.0405000;7862
USDRUB;60;20180105;150000;57.0400000;57.0663000;56.9526000;57.0112000;6591
USDRUB;60;20180105;160000;57.0084000;57.1024000;56.9660000;57.0602000;7067
USDRUB;60;20180105;170000;57.0738000;57.1312000;56.8550000;57.0124000;13631
USDRUB;60;20180105;180000;57.0018000;57.0949000;56.8759000;57.0248000;11483
USDRUB;60;20180105;190000;57.0248000;57.0374000;56.8535000;56.9789000;10433
USDRUB;60;20180105;200000;57.0087000;57.0383000;56.9094000;56.9670000;7203
USDRUB;60;20180105;210000;56.9802000;56.9858000;56.9160000;56.9687000;4048
USDRUB;60;20180105;220000;56.9785000;57.0142000;56.9280000;56.9840000;3051
USDRUB;60;20180105;230000;56.9840000;56.9950000;56.9200000;56.9515000;3554
USDRUB;60;20180106;000000;56.9711000;56.9880000;56.8400000;56.9288000;3293
USDRUB;60;20180106;010000;56.9329000;57.0100000;56.8700000;56.9194000;179
USDRUB;60;20180106;020000;56.9578000;57.0057000;56.4567000;56.9643000;18
USDRUB;60;20180106;030000;56.9643000;56.9643000;56.9627000;56.9627000;10
USDRUB;60;20180107;210000;56.9570000;56.9570000;56.9570000;56.9570000;12
USDRUB;60;20180107;220000;56.9570000;56.9820000;56.9000000;56.9615000;16
USDRUB;60;20180107;230000;56.9615000;56.9683000;56.9570000;56.9570000;12
USDRUB;60;20180108;000000;56.9683000;56.9683000;56.9683000;56.9683000;12
USDRUB;60;20180108;010000;56.9683000;56.9683000;56.9683000;56.9683000;12
USDRUB;60;20180108;020000;56.9683000;57.0200000;56.9219000;56.9570000;24
USDRUB;60;20180108;030000;56.9885000;57.0347000;56.9570000;56.9967000;37
USDRUB;60;20180108;040000;57.0142000;57.0248000;56.9300000;57.0121000;539
USDRUB;60;20180108;050000;57.0128000;57.0172000;56.9500000;56.9606000;75
USDRUB;60;20180108;060000;56.9869000;56.9932000;56.9591000;56.9621000;619
USDRUB;60;20180108;070000;56.9864000;56.9899000;56.8000000;56.8910000;767
USDRUB;60;20180108;080000;56.9267000;56.9267000;56.8120000;56.8441000;160
USDRUB;60;20180108;090000;56.8406000;56.9586000;56.8304000;56.9320000;488
USDRUB;60;20180108;100000;56.9564000;57.0710000;56.8925000;56.9844000;1242
USDRUB;60;20180108;110000;56.9785000;57.1595000;56.9475000;57.1525000;2614
USDRUB;60;20180108;120000;57.1534000;57.1597000;57.0368000;57.0882000;4356
USDRUB;60;20180108;130000;57.1131000;57.1287000;57.0095000;57.0574000;3441
USDRUB;60;20180108;140000;57.0681000;57.0809000;56.9760000;57.0210000;3306
USDRUB;60;20180108;150000;57.0320000;57.1011000;56.9900000;57.0899000;2397
USDRUB;60;20180108;160000;57.0899000;57.1400000;57.0106000;57.0708000;3092
USDRUB;60;20180108;170000;57.0874000;57.1569000;56.9907000;57.0416000;3720
USDRUB;60;20180108;180000;57.0540000;57.1563000;57.0150000;57.1290000;6925
USDRUB;60;20180108;190000;57.1368000;57.1514000;57.0160000;57.0563000;4952
USDRUB;60;20180108;200000;57.0690000;57.1388000;57.0170000;57.0804000;3959
USDRUB;60;20180108;210000;57.1029000;57.1274000;57.0400000;57.1066000;2393
USDRUB;60;20180108;220000;57.1131000;57.1481000;57.0620000;57.1200000;2819
USDRUB;60;20180108;230000;57.1176000;57.1337000;57.0670000;57.1200000;2599
USDRUB;60;20180109;000000;57.1302000;57.1563000;57.0750000;57.1040000;2004
USDRUB;60;20180109;010000;57.1093000;57.1287000;57.0700000;57.1041000;1019
USDRUB;60;20180109;020000;57.0810000;57.1350000;57.0800000;57.1023000;359
USDRUB;60;20180109;030000;57.1282000;57.1333000;57.0930000;57.0965000;621
USDRUB;60;20180109;040000;57.1249000;57.1319000;57.0934000;57.0959000;648
USDRUB;60;20180109;050000;57.1107000;57.1246000;57.0750000;57.0983000;639
USDRUB;60;20180109;060000;57.1111000;57.1182000;57.0976000;57.0983000;579
USDRUB;60;20180109;070000;57.1098000;57.1098000;57.0650000;57.0756000;627
USDRUB;60;20180109;080000;57.1034000;57.1053000;57.0150000;57.0222000;678
USDRUB;60;20180109;090000;57.0581000;57.1070000;57.0069000;57.0623000;859
USDRUB;60;20180109;100000;57.0762000;57.1083000;57.0000000;57.1041000;1676
USDRUB;60;20180109;110000;57.0578000;57.1144000;56.9280000;57.0929000;10904
USDRUB;60;20180109;120000;57.0906000;57.1712000;57.0083000;57.1485000;15164
USDRUB;60;20180109;130000;57.1642000;57.1812000;57.0122000;57.0900000;12929
USDRUB;60;20180109;140000;57.0904000;57.1089000;56.9296000;57.0339000;11118
USDRUB;60;20180109;150000;57.0285000;57.0541000;56.7631000;56.8502000;13528
USDRUB;60;20180109;160000;56.8488000;57.0799000;56.7760000;57.0208000;14914
USDRUB;60;20180109;170000;57.0050000;57.1129000;56.9654000;57.0886000;13498
USDRUB;60;20180109;180000;57.0951000;57.1640000;56.9687000;57.0815000;17377
USDRUB;60;20180109;190000;57.1018000;57.1037000;56.9593000;57.0405000;15335
USDRUB;60;20180109;200000;57.0385000;57.0475000;56.8638000;56.9538000;10656
USDRUB;60;20180109;210000;56.9562000;57.0336000;56.9070000;56.9749000;7392
USDRUB;60;20180109;220000;56.9738000;56.9845000;56.9148000;56.9198000;5186
USDRUB;60;20180109;230000;56.9706000;57.0124000;56.9140000;56.9785000;4484
USDRUB;60;20180110;000000;56.9798000;56.9906000;56.8598000;56.9403000;3544
USDRUB;60;20180110;010000;56.9463000;56.9588000;56.7970000;56.9016000;1298
USDRUB;60;20180110;020000;56.9046000;56.9315000;56.8034000;56.9183000;43
USDRUB;60;20180110;030000;56.9095000;56.9690000;56.8350000;56.8660000;200
USDRUB;60;20180110;040000;56.8973000;56.8973000;56.8011000;56.8443000;844
USDRUB;60;20180110;050000;56.8630000;56.8993000;56.8400000;56.8802000;662
USDRUB;60;20180110;060000;56.8856000;56.8856000;56.8250000;56.8553000;659
USDRUB;60;20180110;070000;56.8653000;56.9290000;56.8250000;56.8623000;790
USDRUB;60;20180110;080000;56.8786000;56.8839000;56.8540000;56.8628000;674
USDRUB;60;20180110;090000;56.8822000;56.9236000;56.8590000;56.8657000;773
USDRUB;60;20180110;100000;56.8830000;56.9545000;56.8150000;56.8472000;996
USDRUB;60;20180110;110000;56.8501000;57.0070000;56.7137000;56.9104000;14711
USDRUB;60;20180110;120000;56.9224000;56.9238000;56.7612000;56.8958000;14613
USDRUB;60;20180110;130000;56.8909000;57.0232000;56.8320000;56.9780000;12512
USDRUB;60;20180110;140000;56.9752000;57.0939000;56.8740000;57.0145000;18563
USDRUB;60;20180110;150000;57.0301000;57.0528000;56.8554000;56.9284000;16433
USDRUB;60;20180110;160000;56.9238000;57.0216000;56.8757000;56.9763000;13390
USDRUB;60;20180110;170000;57.0131000;57.0467000;56.8823000;56.9979000;14855
USDRUB;60;20180110;180000;56.9951000;57.0580000;56.8639000;56.9896000;17223
USDRUB;60;20180110;190000;56.9896000;57.0324000;56.8832000;56.9490000;18407
USDRUB;60;20180110;200000;56.9488000;57.0494000;56.8767000;57.0424000;11548
USDRUB;60;20180110;210000;57.0248000;57.0445000;56.9141000;56.9573000;5925
USDRUB;60;20180110;220000;56.9756000;56.9959000;56.9110000;56.9769000;4556
USDRUB;60;20180110;230000;56.9758000;57.0999000;56.9260000;57.0235000;8025
USDRUB;60;20180111;000000;57.0373000;57.0828000;56.9590000;57.0018000;5427
USDRUB;60;20180111;010000;56.9999000;57.0574000;56.9710000;57.0303000;902
USDRUB;60;20180111;020000;57.0432000;57.0668000;56.9970000;57.0265000;462
USDRUB;60;20180111;030000;57.0206000;57.0683000;57.0190000;57.0312000;818
USDRUB;60;20180111;040000;57.0493000;57.0683000;56.9898000;57.0403000;681
USDRUB;60;20180111;050000;57.0386000;57.0403000;56.9585000;57.0031000;764
USDRUB;60;20180111;060000;56.9859000;57.0299000;56.9735000;57.0080000;694
USDRUB;60;20180111;070000;56.9989000;57.0319000;56.9685000;57.0091000;678
USDRUB;60;20180111;080000;57.0134000;57.0371000;56.9900000;57.0157000;611
USDRUB;60;20180111;090000;56.9924000;57.0383000;56.9110000;56.9265000;791
USDRUB;60;20180111;100000;56.9471000;57.0199000;56.8560000;57.0055000;1237
USDRUB;60;20180111;110000;57.0087000;57.0748000;56.8883000;56.9238000;13364
USDRUB;60;20180111;120000;56.9238000;57.0075000;56.8785000;56.9450000;16536
USDRUB;60;20180111;130000;56.9291000;57.0453000;56.8863000;56.9865000;14242
USDRUB;60;20180111;140000;56.9706000;57.0350000;56.9143000;57.0172000;12612
USDRUB;60;20180111;150000;57.0206000;57.0328000;56.9174000;56.9972000;9513
USDRUB;60;20180111;160000;56.9987000;57.0024000;56.8699000;56.9528000;15969
USDRUB;60;20180111;170000;56.9527000;56.9831000;56.8068000;56.9035000;16483
USDRUB;60;20180111;180000;56.8900000;56.9074000;56.7167000;56.8038000;18571
USDRUB;60;20180111;190000;56.8052000;56.8241000;56.5531000;56.6665000;19311
USDRUB;60;20180111;200000;56.6733000;56.6899000;56.5450000;56.6775000;13770
USDRUB;60;20180111;210000;56.6773000;56.6780000;56.5108000;56.5635000;6884
USDRUB;60;20180111;220000;56.5506000;56.5913000;56.4978000;56.5774000;7488
USDRUB;60;20180111;230000;56.5759000;56.6012000;56.3838000;56.4611000;9165
USDRUB;60;20180112;000000;56.4635000;56.4727000;56.3710000;56.4340000;5729
USDRUB;60;20180112;010000;56.4411000;56.4820000;56.3670000;56.4335000;1494
USDRUB;60;20180112;020000;56.4374000;56.5413000;56.4250000;56.5234000;3526
USDRUB;60;20180112;030000;56.5411000;56.5463000;56.4820000;56.5239000;859
USDRUB;60;20180112;040000;56.5261000;56.5441000;56.4800000;56.5264000;761
USDRUB;60;20180112;050000;56.5313000;56.5664000;56.4860000;56.5410000;1031
USDRUB;60;20180112;060000;56.5512000;56.5737000;56.5050000;56.5344000;659
USDRUB;60;20180112;070000;56.5500000;56.5669000;56.4870000;56.5313000;857
USDRUB;60;20180112;080000;56.5505000;56.5630000;56.4950000;56.5372000;795
USDRUB;60;20180112;090000;56.5385000;56.5694000;56.4820000;56.5401000;1315
USDRUB;60;20180112;100000;56.5465000;56.5631000;56.4280000;56.5500000;1733
USDRUB;60;20180112;110000;56.5515000;56.6968000;56.4410000;56.6450000;17327
USDRUB;60;20180112;120000;56.6990000;56.6990000;56.4978000;56.5980000;16880
USDRUB;60;20180112;130000;56.5995000;56.5995000;56.4086000;56.5251000;17467
USDRUB;60;20180112;140000;56.5228000;56.5812000;56.4539000;56.5449000;11376
USDRUB;60;20180112;150000;56.5416000;56.5529000;56.4606000;56.5435000;10800
USDRUB;60;20180112;160000;56.5425000;56.6471000;56.4884000;56.6150000;13337
USDRUB;60;20180112;170000;56.6134000;56.7490000;56.4671000;56.6913000;23750
USDRUB;60;20180112;180000;56.6424000;56.7172000;56.5097000;56.5802000;21195
USDRUB;60;20180112;190000;56.5821000;56.5870000;56.4589000;56.5687000;14043
USDRUB;60;20180112;200000;56.5654000;56.6324000;56.4993000;56.6085000;11959
USDRUB;60;20180112;210000;56.6154000;56.6287000;56.5287000;56.5872000;7836
USDRUB;60;20180112;220000;56.5846000;56.5872000;56.5118000;56.5738000;8100
USDRUB;60;20180112;230000;56.5762000;56.5899000;56.5043000;56.5813000;8858
USDRUB;60;20180113;000000;56.5844000;56.6421000;56.5410000;56.6353000;4976
USDRUB;60;20180113;010000;56.6303000;56.6945000;56.5470000;56.5750000;1283
USDRUB;60;20180113;020000;56.6084000;56.6560000;56.5932000;56.6560000;20
USDRUB;60;20180113;030000;56.6560000;56.6560000;56.6068000;56.6117000;10
USDRUB;60;20180114;210000;56.6560000;56.6560000;56.6560000;56.6560000;4
USDRUB;60;20180114;220000;56.6560000;56.6560000;56.4720000;56.5827000;14
USDRUB;60;20180114;230000;56.5827000;56.5827000;56.5827000;56.5827000;12
USDRUB;60;20180115;000000;56.5827000;56.5994000;56.5220000;56.5994000;19
USDRUB;60;20180115;010000;56.6560000;56.6560000;56.5790000;56.5939000;20
USDRUB;60;20180115;020000;56.6119000;56.6377000;56.5381000;56.5755000;47
USDRUB;60;20180115;030000;56.5790000;56.5956000;56.5663000;56.5894000;28
USDRUB;60;20180115;040000;56.5694000;56.6821000;56.5500000;56.6290000;103
USDRUB;60;20180115;050000;56.6410000;56.7001000;56.5800000;56.6087000;315
USDRUB;60;20180115;060000;56.6251000;56.6945000;56.5750000;56.6110000;572
USDRUB;60;20180115;070000;56.6327000;56.6465000;56.5650000;56.6030000;572
USDRUB;60;20180115;080000;56.6175000;56.7045000;56.5420000;56.5560000;653
USDRUB;60;20180115;090000;56.5522000;56.6031000;56.3820000;56.4512000;994
USDRUB;60;20180115;100000;56.4542000;56.5198000;56.3920000;56.4740000;2751
USDRUB;60;20180115;110000;56.4935000;56.5262000;56.2013000;56.3194000;16233
USDRUB;60;20180115;120000;56.3176000;56.3662000;56.2334000;56.3391000;15988
USDRUB;60;20180115;130000;56.3350000;56.4906000;56.2806000;56.3887000;21083
USDRUB;60;20180115;140000;56.3670000;56.4610000;56.3235000;56.4411000;15703
USDRUB;60;20180115;150000;56.4424000;56.5229000;56.3721000;56.4750000;16409
USDRUB;60;20180115;160000;56.4472000;56.5079000;56.3668000;56.4119000;12104
USDRUB;60;20180115;170000;56.4201000;56.4956000;56.3456000;56.4746000;14682
USDRUB;60;20180115;180000;56.4731000;56.5490000;56.3967000;56.4489000;16018
USDRUB;60;20180115;190000;56.4497000;56.4733000;56.2854000;56.3720000;14979
USDRUB;60;20180115;200000;56.3722000;56.4394000;56.3029000;56.3659000;9531
USDRUB;60;20180115;210000;56.4122000;56.4310000;56.3073000;56.3763000;5739
USDRUB;60;20180115;220000;56.3597000;56.4092000;56.3241000;56.3635000;2495
USDRUB;60;20180115;230000;56.3720000;56.3813000;56.2830000;56.3478000;2676
USDRUB;60;20180116;000000;56.3445000;56.3707000;56.2823000;56.3619000;3185
USDRUB;60;20180116;010000;56.3672000;56.3693000;56.2673000;56.3411000;673
USDRUB;60;20180116;020000;56.3503000;56.3739000;56.2841000;56.3055000;131
USDRUB;60;20180116;030000;56.2870000;56.3715000;56.2870000;56.3316000;93
USDRUB;60;20180116;040000;56.3390000;56.3744000;56.2673000;56.3514000;122
USDRUB;60;20180116;050000;56.3528000;56.3880000;56.3388000;56.3810000;90
USDRUB;60;20180116;060000;56.3880000;56.3880000;56.3123000;56.3729000;46
USDRUB;60;20180116;070000;56.3700000;56.3870000;56.3298000;56.3804000;49
USDRUB;60;20180116;080000;56.3703000;56.3870000;56.2873000;56.3536000;50
USDRUB;60;20180116;090000;56.3355000;56.3840000;56.2611000;56.2928000;656
USDRUB;60;20180116;100000;56.3129000;56.3129000;56.2361000;56.3017000;1249
USDRUB;60;20180116;110000;56.3025000;56.4663000;56.2548000;56.4012000;20900
USDRUB;60;20180116;120000;56.3986000;56.4449000;56.2809000;56.4249000;18049
USDRUB;60;20180116;130000;56.3747000;56.4690000;56.3362000;56.4139000;15663
USDRUB;60;20180116;140000;56.4140000;56.5015000;56.3576000;56.4779000;17253
USDRUB;60;20180116;150000;56.4751000;56.5190000;56.3880000;56.4906000;16608
USDRUB;60;20180116;160000;56.4958000;56.5070000;56.3794000;56.4401000;13899
USDRUB;60;20180116;170000;56.4386000;56.5074000;56.3628000;56.4465000;16632
USDRUB;60;20180116;180000;56.4480000;56.5042000;56.3751000;56.4583000;17427
USDRUB;60;20180116;190000;56.4537000;56.4650000;56.3309000;56.3984000;14930
USDRUB;60;20180116;200000;56.4138000;56.4926000;56.3293000;56.4752000;11552
USDRUB;60;20180116;210000;56.4730000;56.4985000;56.3830000;56.4900000;8593
USDRUB;60;20180116;220000;56.4896000;56.4970000;56.4131000;56.4679000;6095
USDRUB;60;20180116;230000;56.4804000;56.5013000;56.4334000;56.4974000;6038
USDRUB;60;20180117;000000;56.4787000;56.5654000;56.4418000;56.5560000;7444
USDRUB;60;20180117;010000;56.5598000;56.5760000;56.4880000;56.4980000;4763
USDRUB;60;20180117;020000;56.5271000;56.5822000;56.4133000;56.4963000;136
USDRUB;60;20180117;030000;56.4989000;56.5432000;56.3218000;56.5142000;824
USDRUB;60;20180117;040000;56.5359000;56.5417000;56.4368000;56.4895000;2177
USDRUB;60;20180117;050000;56.5009000;56.5081000;56.3955000;56.4596000;323
USDRUB;60;20180117;060000;56.4626000;56.5143000;56.3880000;56.4439000;474
USDRUB;60;20180117;070000;56.4635000;56.4910000;56.2998000;56.4215000;322
USDRUB;60;20180117;080000;56.4276000;56.4587000;56.4155000;56.4587000;372
USDRUB;60;20180117;090000;56.4677000;56.5373000;56.4243000;56.5040000;764
USDRUB;60;20180117;100000;56.5326000;56.7282000;56.4943000;56.7030000;1688
USDRUB;60;20180117;110000;56.6900000;56.7112000;56.5027000;56.5418000;17242
USDRUB;60;20180117;120000;56.5613000;56.6167000;56.4988000;56.5925000;16964
USDRUB;60;20180117;130000;56.5878000;56.6320000;56.4965000;56.6103000;18943
USDRUB;60;20180117;140000;56.6047000;56.6600000;56.5389000;56.6474000;15868
USDRUB;60;20180117;150000;56.6456000;56.6560000;56.5690000;56.6546000;13240
USDRUB;60;20180117;160000;56.6521000;56.8940000;56.6036000;56.8520000;25758
USDRUB;60;20180117;170000;56.8511000;56.9609000;56.7558000;56.8638000;28344
USDRUB;60;20180117;180000;56.8644000;56.8824000;56.7156000;56.7814000;21061
USDRUB;60;20180117;190000;56.7678000;56.8094000;56.6650000;56.7380000;18739
USDRUB;60;20180117;200000;56.7380000;56.7637000;56.6382000;56.7071000;11824
USDRUB;60;20180117;210000;56.7063000;56.7084000;56.5642000;56.6629000;8024
USDRUB;60;20180117;220000;56.6629000;56.6739000;56.5413000;56.5821000;11617
USDRUB;60;20180117;230000;56.6040000;56.7224000;56.5479000;56.7199000;10514
USDRUB;60;20180118;000000;56.7199000;56.7968000;56.6672000;56.7844000;9674
USDRUB;60;20180118;010000;56.7845000;56.8515000;56.7660000;56.8486000;1026
USDRUB;60;20180118;020000;56.8562000;56.8987000;56.8137000;56.8337000;760
USDRUB;60;20180118;030000;56.8626000;56.9084000;56.8271000;56.8665000;653
USDRUB;60;20180118;040000;56.8949000;56.8975000;56.8340000;56.8705000;383
USDRUB;60;20180118;050000;56.8580000;56.8886000;56.8244000;56.8451000;624
USDRUB;60;20180118;060000;56.8277000;56.8602000;56.8039000;56.8106000;645
USDRUB;60;20180118;070000;56.8083000;56.8329000;56.8006000;56.8103000;640
USDRUB;60;20180118;080000;56.8011000;56.8413000;56.7547000;56.8048000;727
USDRUB;60;20180118;090000;56.8132000;56.8156000;56.7455000;56.7971000;169
USDRUB;60;20180118;100000;56.7839000;56.8505000;56.7493000;56.7908000;1211
USDRUB;60;20180118;110000;56.7908000;56.8446000;56.6158000;56.7342000;20187
USDRUB;60;20180118;120000;56.7165000;56.7709000;56.6414000;56.7694000;15317
USDRUB;60;20180118;130000;56.7611000;56.7780000;56.6297000;56.6871000;14920
USDRUB;60;20180118;140000;56.6871000;56.7357000;56.6326000;56.7294000;13212
USDRUB;60;20180118;150000;56.7263000;56.7332000;56.5597000;56.6349000;17475
USDRUB;60;20180118;160000;56.6349000;56.6663000;56.5305000;56.5955000;15180
USDRUB;60;20180118;170000;56.5938000;56.5974000;56.4476000;56.4881000;21428
USDRUB;60;20180118;180000;56.5083000;56.5540000;56.4176000;56.4855000;21841
USDRUB;60;20180118;190000;56.4855000;56.5845000;56.4359000;56.5570000;15865
USDRUB;60;20180118;200000;56.5564000;56.5624000;56.3549000;56.4293000;17007
USDRUB;60;20180118;210000;56.4260000;56.5124000;56.3573000;56.5038000;10163
USDRUB;60;20180118;220000;56.4931000;56.5062000;56.4057000;56.4525000;7383
USDRUB;60;20180118;230000;56.4583000;56.4630000;56.3858000;56.4374000;4848
USDRUB;60;20180119;000000;56.4374000;56.5272000;56.3825000;56.5220000;7107
USDRUB;60;20180119;010000;56.5249000;56.5525000;56.4750000;56.5028000;932
USDRUB;60;20180119;020000;56.5066000;56.5399000;56.4750000;56.5114000;592
USDRUB;60;20180119;030000;56.5413000;56.5453000;56.4750000;56.5162000;1040
USDRUB;60;20180119;040000;56.5296000;56.5300000;56.4600000;56.5157000;790
USDRUB;60;20180119;050000;56.5157000;56.5362000;56.4650000;56.5073000;792
USDRUB;60;20180119;060000;56.5148000;56.5231000;56.4075000;56.4450000;645
USDRUB;60;20180119;070000;56.4676000;56.5170000;56.4225000;56.4636000;274
USDRUB;60;20180119;080000;56.4628000;56.5011000;56.4020000;56.4672000;374
USDRUB;60;20180119;090000;56.4903000;56.5191000;56.4147000;56.4802000;826
USDRUB;60;20180119;100000;56.4987000;56.5478000;56.4425000;56.5228000;741
USDRUB;60;20180119;110000;56.5344000;56.6740000;56.4625000;56.6060000;14676
USDRUB;60;20180119;120000;56.5994000;56.6300000;56.4938000;56.5690000;14818
USDRUB;60;20180119;130000;56.5576000;56.6331000;56.5225000;56.5671000;12851
